data_assinatura;inicio_vigencia;fim_vigencia;orgao_superior;orgao_entidade;unidade_gestora;forma_contratacao;grupo_objeto;numero_contrato;situacao;objeto;valor_contratado_rs
"18/10/2021";"18/10/2021";"18/05/2023";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"Inexigibilidade de Licitação";"Serviços";"00035/2021";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE MBA GERENCIAMENTO DE PROJETOS PARA 06 (SEIS) MILITARES DO ICA QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDA";"196.560,00"
"14/10/2021";"25/10/2021";"24/08/2022";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50575/2021";"Fechado";"Inscrição de participante da COAF no Mestrado Profissional em Administração Pública""";"70.862,00"
"14/10/2021";"14/10/2021";"13/06/2024";"Ministério da Fazenda";"Ministério da Fazenda - Unidades com vínculo direto";"PROCURADORIA GERAL DA FAZENDA NACIONAL";"Inexigibilidade de Licitação";"Outros";"00004/2021";"Não se aplica";"CONTRATAÇÃO DA FUNDAÇÃO GETÚLIO VARGAS - FGV PARA A OFERTA DE VAGAS NA TURMA ESPECIAL DO MESTRADO PROFISSIONAL DA FGV DIREITO - SP, A FIM DE CAPACITAR AGENTES P";"1.972.000,00"
"22/09/2021";"24/09/2021";"24/03/2025";"Ministério dos Transportes";"Departamento Nacional de Infraestrutura de Transportes";"DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.";"Dispensa de Licitação";"Serviços";"00490/2021";"Não se aplica";"PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS, REFERENTES À MANUTENÇÃO DO SISTEMA DE CUSTOS REFERENCIAIS DE OBRAS - SICRO, À MANUTENÇÃO DA TABELA DE PREÇOS DE C";"90.459.826,62"
"16/09/2021";"16/09/2021";"16/09/2022";"Ministério da Saúde";"Ministério da Saúde - Unidades com vínculo direto";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MS";"Dispensa de Licitação";"Outros";"00084/2021";"Não se aplica";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE PROCESSO SELETIVO SIMPLIFICADO, A FIM DE PROMOVER A SELEÇÃO DE PROFISSIONAIS PARA ATENDER À NECESSIDADE";"1,00"
"30/07/2021";"01/08/2021";"31/07/2023";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Inexigibilidade de Licitação";"Serviços";"00011/2021";"Não se aplica";"MESTRADO PROFISSIONAL EM ECONOMIA E FINANÇAS";"74.268,00"
"26/07/2021";"26/07/2021";"17/05/2023";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DE S J CAMPOS";"Inexigibilidade de Licitação";"Serviços";"00009/2021";"Não se aplica";"CONTRATAÇÃO DE UMA VAGA NO CURSO DE MBA EM GESTÃO PROJETOS, MINISTRADO PELA FUNDAÇÃO GETÚLIO VARGAS-FGV, TURMA 2021";"27.519,45"
"21/07/2021";"21/07/2021";"21/07/2023";"Advocacia-Geral da União";"Advocacia-Geral da União - Unidades com vínculo direto";"DIRETORIA DE GESTAO DE PESSOAS";"Inexigibilidade de Licitação";"Outros";"00001/2021";"Não se aplica";"CONTRATAÇÃO DE INSTITUIÇÃO DE ENSINO PARA PROMOVER CAPACITAÇÃO NO CURSO DE MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA CONFORME QUANTIDADES E EXIGÊNCIAS EST";"6.223.500,00"
"14/05/2021";"17/05/2021";"27/01/2023";"Ministério da Defesa";"Comando do Exército";"HOSPITAL DE GUARNICAO DE JOAO PESSOA";"Inexigibilidade de Licitação";"Outros";"00007/2021";"Não se aplica";"PELO PRESENTE INSTRUMENTO, O HOSPITAL DE GUARNIÇÃO DE JOÃO PESSOA CONTRATA COM A FUNDAÇÃO GETÚLIO VARGAS A PARTICIPAÇÃO DA MILITAR INDICADA, DORAVANTE DESIGNAD";"21.000,00"
"19/04/2021";"19/04/2021";"19/02/2023";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE ABASTECIMENTO DA MARINHA";"Dispensa de Licitação";"Serviços";"00022/2021";"Não se aplica";"CURSO DE PÓS-GRADUAÇÃO ""STRICTO SENSU"" MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA";"72.096,00"
"14/04/2021";"14/04/2021";"30/11/2022";"Ministério da Defesa";"Comando do Exército";"DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT";"Inexigibilidade de Licitação";"Serviços";"00003/2021";"Não se aplica";"CURSO DE PÓS GRADUAÇÃO STRICTO SENSU DENOMINADO MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA.";"64.886,40"
"01/03/2021";"01/03/2021";"01/03/2026";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Inexigibilidade de Licitação";"Serviços";"00003/2021";"Não se aplica";"CONTRATAÇÃO DE SERVIÇO DE PROGRAMA DE CAPACITAÇÃO IN COMPANY (CURSO FECHADO) EM PROJETOS E PROCESSOS, NA MODALIDADE DE EDUCAÇÃO A DISTÂNCIA (EAD), A SER APLICAD";"656.074,80"
"01/03/2021";"01/03/2021";"10/12/2021";"Ministério da Defesa";"Comando do Exército";"ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO";"Inexigibilidade de Licitação";"Outros";"00002/2021";"Não se aplica";"CONTRATAÇÃO DA FUNDAÇÃO GETÚLIO VARGAS, PARA A REALIZAÇÃO DE CURSO DE PÓS GRADUAÇÃO LATO-SENSU, NÍVEL ESPECIALIZAÇÃO, DENOMINADO ""MBA EXECUTIVO, COM ÊNFASE EM A";"754.272,00"
"31/12/2020";"31/12/2020";"31/12/2025";"Ministério dos Transportes";"Agência Nacional de Transportes Terrestres";"AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"Inexigibilidade de Licitação";"Serviços";"00034/2020";"Não se aplica";"LICENCIAMENTO DE USO DO BANCO DE DADOS DENOMINADO ""FGVDADOS ADVANCED";"16.817,89"
"29/12/2020";"29/12/2020";"29/12/2023";"Ministério da Justiça e Segurança Pública";"Conselho Administrativo de Defesa Econômica";"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"Inexigibilidade de Licitação";"Serviços";"00022/2020";"Não se aplica";"O PRESENTE CONTRATO TEM POR OBJETO A EXECUÇÃO DE 1 TURMA DO CURSO PÓS-GRADUAÇÃO, LATO SENSU, DENOMINADO PÓS-GRADUAÇÃO EM DEFESA DA CONCORRÊNCIA E DIREITO ECONÔ";"915.840,00"
"29/12/2020";"29/12/2020";"28/12/2022";"Ministério da Defesa";"Comando do Exército";"DEPARTAMENTO DE ENGENHARIA E CONSTRUCAO";"Inexigibilidade de Licitação";"Serviços";"00016/2020";"Não se aplica";"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇODE CURSO DE MESTRADO PROFISSIONAL EM ECONOMIAQUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDASNA PROPOSTA DA CONTRATADA. CNPJ:";"85.190,00"
"28/12/2020";"28/12/2020";"28/12/2026";"Advocacia-Geral da União";"Advocacia-Geral da União - Unidades com vínculo direto";"DIRETORIA DE GESTAO DE PESSOAS";"Inexigibilidade de Licitação";"Outros";"00003/2020";"Não se aplica";"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE PESQUISA APLICADA, PRODUÇÃO E APLICAÇÃO DO CONHECIMENTO";"9.300.000,00"
"24/12/2020";"24/12/2020";"18/12/2021";"Ministério da Educação";"Fundo Nacional de Desenvolvimento da Educação";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"Inexigibilidade de Licitação";"Outros";"00311/2020";"Não se aplica";"AQUISIÇÃO DE OBRAS LITERÁRIAS, DESTINADAS AOS ESTUDANTES E PROFESSORES DOS ANOS FINAIS DO ENSINO FUNDAMENTAL (6º AO 9º ANO) DAS ESCOLAS DA EDUCAÇÃO BÁSICA PÚBLI";"664.397,46"
"23/12/2020";"23/12/2020";"23/06/2023";"Advocacia-Geral da União";"Advocacia-Geral da União - Unidades com vínculo direto";"DIRETORIA DE GESTAO DE PESSOAS";"Inexigibilidade de Licitação";"Outros";"00002/2020";"Não se aplica";"CONTRATAÇÃO DE INSTITUIÇÃO DE ENSINO PARA PROMOVER CAPACITAÇÃO NOS CURSOS DE MBA EXECUTIVO E MESTRADO PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA";"3.932.550,00"
"22/12/2020";"22/12/2020";"22/12/2022";"Controladoria-Geral da União";"Controladoria-Geral da União - Unidades com vínculo direto";"COORD-GERAL DE LICITACAO,CONTR.E DOCUMENTACAO";"Inexigibilidade de Licitação";"Serviços";"00031/2020";"Não se aplica";"PRESTAÇÃO DE SERVIÇOS EDUCACIONAIS PELA ESCOLA BRASILEIRA DE ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS DA FUNDAÇÃO GETÚLIO VARGAS - FGV EBAPE, POR MEIO DE EDITAL, PRO";"0,00"
"07/12/2020";"07/12/2020";"07/10/2022";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DE S J CAMPOS";"Inexigibilidade de Licitação";"Serviços";"00027/2020";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE UMA VAGA NO CURSO DE MBA EM GESTÃO FINANCEIRA, CONTROLADORIA E AUDITORIA, MINISTRADO PELA FUNDAÇÃO GETULIO V";"32.413,84"
"25/11/2020";"25/11/2020";"30/11/2022";"Ministério da Fazenda";"Receita Federal do Brasil";"SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF";"Inexigibilidade de Licitação";"Serviços";"00012/2020";"Não se aplica";"REALIZAÇÃO DE MESTRADO PROFISSIONAL EMADMINISTRAÇÃO PÚBLICA CALENDÁRIO ACADÊMICO.";"414.900,00"
"23/11/2020";"23/11/2020";"23/04/2022";"Ministério da Justiça e Segurança Pública";"Polícia Rodoviária Federal";"SUPERINTENDENCIA DA PRF EM GOIAS";"Inexigibilidade de Licitação";"Outros";"00017/2020";"Não se aplica";"CONTRATAÇÃO DA FUNDAÇÃO GETÚLIO VARGAS, INSCRITA NO CNPJ/MF SOB O Nº 33.641.663/0001-44, PARA PARTICIPAÇÃO DE 01 (UM) SERVIDOR DA SUPERINTENDÊNCIA DA POLÍCIA RO";"14.850,00"
"17/11/2020";"17/11/2020";"17/09/2022";"Ministério da Saúde";"Agência Nacional de Saúde Suplementar";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"Inexigibilidade de Licitação";"Outros";"00021/2020";"Não se aplica";"CONTRATAÇÃO NO CURSO DE PÓS-GRADUAÇÃO STRICTO SENSU DENOMINADO MESTRADO EM ADMINISTRAÇÃO PÚBLICA. ESTE TERMO DE CONTRATO VINCULA-SE A INEXIGIBILIDADE DE LICITAÇ";"70.327,00"
"11/11/2020";"11/11/2020";"31/12/2022";"Ministério da Gestão e da Inovação em Serviços Públicos";"Fundação Escola Nacional de Administração Pública";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"Inexigibilidade de Licitação";"Serviços";"00010/2020";"Não se aplica";"CONTRATAÇÃO DE SERVIÇO ESPECIALIZADO DETREINAMENTO E DESENVOLVIMENTO DE PESSOAS EM AVALIAÇÃO DE POLÍTICAS PÚBLICAS.";"192.250,00"
"19/10/2020";"19/10/2020";"19/10/2022";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DO RIO DE JANEIRO";"Inexigibilidade de Licitação";"Serviços";"00037/2020";"Não se aplica";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, VISANDO À CAPACITAÇÃO PROFISSIONAL DE 01 (UM) SERVIDOR MILITAR DO GRUPAMENTO DE APOIO DO RIO DE JANEIRO NO CURSO DE MESTRA";"76.464,00"
"14/10/2020";"14/10/2020";"13/10/2022";"Ministério da Defesa";"Indústria de Material Bélico do Brasil";"INDUSTRIA DE MATERIAL BELICO DO BRASIL - UA";"Dispensa de Licitação";"Outros";"00009/2020";"Não se aplica";"PRESTAÇÃO DE SERVIÇOS DE PLANEJAMENTO E REALIZAÇÃO DE CONCURSO PÚBLICO PARA A FORMAÇÃO DE CADASTRO RESERVA DE PESSOAL, NA SUA SEDE -BRASÍLIA/DF E NAS SUAS UNIDA";"800.000,00"
"13/10/2020";"13/10/2020";"10/01/2022";"Ministério da Defesa";"Empresa Gerencial de Projetos Navais";"EMGEPRON - DIFERENCA DA INTEGRACAO";"Sem Informação";"Outros";"28/2020";"Fechado";"Prestação de serviço de apoio em assessoria técnica e desenvolvimento de capacidade institucional da Marinha do Brasil(MB) para eleboração e aplicação de modelo";"19.000.000,00"
"12/10/2020";"12/10/2020";"12/10/2022";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Inexigibilidade de Licitação";"Serviços";"00031/2020";"Não se aplica";"CONTRATAÇÃO DE INSTITUIÇÃO DE ENSINO PARA A PRESTAÇÃO DE CURSO DE MESTRADO (STRICTO SENSU) PROFISSIONAL EM ADMINISTRAÇÃO PÚBLICA PARA A DIRETORIA DE ADMINISTRAÇ";"76.464,00"
"24/09/2020";"01/10/2020";"15/11/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50709/2020";"Fechado";"Inscrição de servidora do Deorf em curso online Direito Empresarial para Gestores";"966,00"
"24/09/2020";"01/10/2020";"15/11/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50710/2020";"Fechado";"Inscrição de servidor do Deorf em curso online Direito Societário Sociedade Anônima";"966,00"
"24/09/2020";"01/10/2020";"15/11/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50712/2020";"Fechado";"Inscrição de servidor do Deorf em curso online Direito Societário Sociedade Ltda";"966,00"
"18/09/2020";"01/01/2021";"31/12/2024";"Ministério da Defesa";"Comando do Exército";"ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO";"Inexigibilidade de Licitação";"Serviços";"00012/2020";"Não se aplica";"CONTRATAÇÃO DA FUNDAÇÃO GETÚLIO VARGAS, PARA A REALIZAÇÃO DA AMPLIAÇÃO DA PESQUISA E DO DESENVOLVIMENTO EM CIÊNCIAS MILITARES DA ESCOLA DE COMANDO E ESTADO-MAIO";"11.946.469,64"
"03/09/2020";"03/09/2020";"04/01/2021";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE OBRAS CIVIS DA MARINHA";"Dispensa de Licitação";"Serviços";"00006/2020";"Não se aplica";"PRESTAÇÃO DE SERVIÇO POR INSTITUIÇÃO DE PESQUISA, ENSINO OU DESENVOLVIMENTO INSTITUCIONAL, SEM FINS LUCRATIVOS E COM INQUESTIONÁVEL REPUTAÇÃO ÉTICO-PROFISSIONAL";"6.692.965,87"
"02/09/2020";"03/09/2020";"22/10/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50586/2020";"Fechado";"Inscrição de servidores da SECRE em ação de capacitação online Gestao da Informacao e do Conhecimento";"966,00"
"31/08/2020";"31/08/2020";"31/12/2022";"Ministério da Fazenda";"Receita Federal do Brasil";"SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF";"Inexigibilidade de Licitação";"Serviços";"00006/2020";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS PARA A REALIZAÇÃO DA CAPACITAÇÃO ""DESENVOLVIMENTO DE GESTORES- COMUNICAÇÃO INTERNA E EXTERNA"".";"1.433.600,00"
"07/08/2020";"07/08/2020";"05/08/2022";"Ministério da Gestão e da Inovação em Serviços Públicos";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"CENTRO DE SERVICOS COMPARTILHADOS - MGI";"Inexigibilidade de Licitação";"Serviços";"00027/2020";"Não se aplica";"O OBJETO DO PRESENTE INSTRUMENTO É ACONTRATAÇÃO DIRETA, POR INEXIGIBILIDADE DE LICITAÇÃO, DE SERVIÇO TÉCNICO PROFISSIONAL ESPECIA-LIZADO RELATIVO Á REALIZAÇÃO D";"94.656,00"
"01/07/2020";"09/07/2020";"28/07/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50408/2020";"Fechado";"Inscrição de servidores DERIN curso online: Gerenciamento da Comunicação e Stakeholders em Projetos";"1.932,00"
"24/06/2020";"09/07/2020";"27/08/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50373/2020";"Fechado";"Inscrição de servidora do DEGEF em curso à distância Inovação Estratégica";"966,00"
"24/06/2020";"09/07/2020";"27/08/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50372/2020";"Fechado";"Inscrição de servidores do DEGEF no Curso a distância Competências Gerenciais";"1.835,40"
"23/06/2020";"09/07/2020";"27/08/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50361/2020";"Fechado";"Inscrição de servidora do DEGEF no Curso a distância Negociação e Administração de Conflitos promovido pela FGV";"966,00"
"16/06/2020";"18/06/2020";"07/08/2020";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50343/2020";"Fechado";"Inscrição em Curso Gestão de Custos";"2.608,20"
"18/05/2020";"18/05/2020";"18/02/2021";"Ministério de Minas e Energia";"Empresa de Pesquisa Energética";"EMPRESA DE PESQUISA ENERGETICA";"Sem Informação";"Outros";"5/2020";"Fechado";"Serviços técnicos especializados para continuidade da alimentação do banco de dados do sistema SISORH.";"383.800,00"
"25/03/2020";"21/04/2020";"21/04/2026";"Ministério de Portos e Aeroportos";"Agência Nacional de Aviação Civil";"AGENCIA NACIONAL DE AVIACAO CIVIL";"Inexigibilidade de Licitação";"Serviços";"00004/2020";"Não se aplica";"SERVIÇOS CONTÍNUOS DE GESTÃO DO SISTEMADE AFERIÇÃO DE CONHECIMENTOS TEÓRICOS, INCLUINDO INSCRIÇÃO, AGENDAMENTO, APLICAÇÃO E AVALIAÇÃOELETRÔNICAS DE EXAMES TEÓRI";"6.155.139,00"
"16/03/2020";"16/03/2020";"30/05/2023";"Ministério da Educação";"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira";"INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS";"Pregão";"Serviços";"00004/2020";"Não se aplica";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA OPERACIONALIZAÇÃO DA APLICAÇÃO DO PRÉ-TESTEE DA APLICAÇÃO PRINCIPAL DA AVALIAÇÃO EM LARGAESCALA DO PISA 2021.";"2.824.883,92"
"10/01/2020";"10/01/2020";"10/01/2023";"Ministério da Defesa";"Comando da Aeronáutica";"GRUPAMENTO DE APOIO DOS AFONSOS";"Dispensa de Licitação";"Serviços";"00139/2019";"Não se aplica";"CONTRATAÇÃO DE 310 VAGAS PARA O CURSO DE MBA EXECUTIVO: PLANEJAMENTO E GESTÃO ESTRATÉGICOS, NA MODALIDADE EAD, NÍVEL ESPECIALIZADO LATU-SENSO";"2.964.608,00"
"31/12/2019";"31/12/2019";"31/08/2022";"Ministério da Gestão e da Inovação em Serviços Públicos";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"CENTRO DE SERVICOS COMPARTILHADOS - MGI";"Inexigibilidade de Licitação";"Outros";"00047/2019";"Não se aplica";"CONTRATAÇÃO DE SERVIÇO TÉCNICO PROFISSIONAL ESPECIALIZADO, PARA MINISTRAÇÃO DE DIVER-SOS CURSOS .MBA EM GESTÃO ESTRATÉGICA DE RECURSOS HUMANOS.PARA SERVIDORES";"828.712,80"
"30/12/2019";"30/12/2019";"31/10/2022";"Ministério da Fazenda";"Receita Federal do Brasil";"SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"Inexigibilidade de Licitação";"Outros";"00013/2019";"Não se aplica";"REALIZAÇÃO DE 5 TURMAS , NA MODALIDADEA DISTANCIA, DO CURSO DE ESPECIALIZAÇÃO.";"2.143.698,75"
"30/12/2019";"31/12/2019";"30/12/2022";"Ministério da Fazenda";"Ministério da Fazenda - Unidades com vínculo direto";"PROCURADORIA GERAL DA FAZENDA NACIONAL";"Inexigibilidade de Licitação";"Outros";"00008/2019";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DE PESQUISA APLICADA DA FUNDAÇÃO GETÚLIO VARGAS, PARA USO DADATA ANALYTICS E CONTABILIDADE NA GESTÃO DA DÍVIDA ATIVA DA UNIÃO.";"5.000.000,00"
"26/12/2019";"26/12/2019";"26/12/2020";"Ministério de Minas e Energia";"Empresa de Pesquisa Energética";"EMPRESA DE PESQUISA ENERGETICA";"Sem Informação";"Outros";"36/2019";"Fechado";"Licenciamento de uso, sem caráter de exclusividade, do bando de dados FGVDADOS PREMIUM.";"61.403,89"
"11/12/2019";"11/12/2019";"30/07/2021";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"51147/2019";"Fechado";"Mestrado Profissional em Economia - Ênfase em Engenharia Financeira";"101.619,00"
"22/11/2019";"25/11/2019";"24/06/2022";"Ministério da Fazenda";"Ministério da Fazenda - Unidades com vínculo direto";"PROCURADORIA GERAL DA FAZENDA NACIONAL";"Inexigibilidade de Licitação";"Serviços";"00003/2019";"Não se aplica";"CONTRATAÇÃO DE SERVIÇOS DA FUNDAÇÃO GETÚLIO VARGAS - FGV, PARA OFERTA DE VAGAS DE MESTRADO PROFISSIONAL EM GESTÃO PÚBLICA.";"1.728.750,00"
"16/10/2019";"16/10/2019";"16/10/2020";"Ministério da Educação";"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira";"INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS";"Pregão";"Outros";"00013/2019";"Não se aplica";"SERVIÇOS DE OPERACIONALIZAÇÃO DOS PROCEDIMENTOS À APLICAÇÃO DO ESTUDO REGIONAL COMPARATIVO E EXPLICATIVO - ERCE.";"1.278.872,51"
"15/10/2019";"15/10/2019";"15/10/2020";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE ABASTECIMENTO DA MARINHA";"Sem Informação";"Outros";"33587/2019";"Fechado";"Contratação do cursp de MBA em Gestão em Logistíca e Supply Chain Management com a participação de um militar da Marinha do Brasil.";"33.612,00"
"07/10/2019";"07/10/2019";"31/12/2019";"Controladoria-Geral da União";"Controladoria-Geral da União - Unidades com vínculo direto";"COORD-GERAL DE LICITACAO,CONTR.E DOCUMENTACAO";"Inexigibilidade de Licitação";"Serviços";"20/2019";"Publicado";"Curso de capacitação voltado ao conhecimento e desenvolvimento de habilidades específicas para a fase de negociação dos acordos de leniência para 2 turmas fecha";"212.400,00"
"24/09/2019";"24/09/2019";"24/03/2020";"Ministério de Minas e Energia";"Empresas de Energia";"CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A";"Sem Informação";"Outros";"88798/2019";"Fechado";"Contratação de empresa para ministrar curso governança e gestão do patrocínio em plano de saúde e entidade de previdência complementar.";"91.200,00"
"05/09/2019";"05/09/2019";"04/03/2022";"Ministério do Planejamento e Orçamento";"Fundação Instituto Brasileiro de Geografia e Estatística";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"Dispensa de Licitação";"Outros";"00023/2019";"Não se aplica";"CONTRATAÇÃO DE SERVIÇO PARA A REALIZAÇÃO DE 01 (HUM) PROCESSO SELETIVO SIMPLIFICADO -PSS - PARA RECRUTAR E SELECIONAR CANDIDATOS PARA O PREENCHIMENTO DE VAGAS P";"8.310.240,00"
"30/08/2019";"02/09/2019";"02/09/2020";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE OBRAS CIVIS DA MARINHA";"Sem Informação";"Outros";"4/2019";"Fechado";"Prestação de serviço por instituição depesquisa, ensino ou desenvolvimento institucio nal, sem fins lucrativos para apoiar a Diretoria de Obras Civis da Marinha";"6.663.240,00"
"23/07/2019";"07/08/2019";"07/03/2021";"Ministério da Defesa";"Comando da Aeronáutica";"GABINETE DO COMANDANTE DA AERONAUTICA";"Inexigibilidade de Licitação";"Outros";"00008/2019";"Não se aplica";"CURSO DE MBA EXECUTIVO EM FINANÇAS: INVESTIMENTOS E RISCOS PARA UM MILITAR DO GABAER.";"30.336,12"
"19/07/2019";"19/07/2019";"19/07/2024";"Ministério de Minas e Energia";"Agência Nacional de Energia Elétrica";"AGENCIA NACIONAL DE ENERGIA ELETRICA";"Dispensa de Licitação";"Serviços";"00025/2019";"Não se aplica";"PRESTAÇÃO DO SERVIÇO DE LICENCIAMENTO DE USO, PELA FGV/IBRE, SEM CARÁTER DE EXCLUSIVIDADE, DOS ÍNDICES DE PREÇOS DA FGV, POR UM PERÍODO DE 12 MESES, COM POSSIBI";"37.090,62"
"13/06/2019";"27/06/2019";"27/03/2021";"Ministério da Defesa";"Comando da Aeronáutica";"GABINETE DO COMANDANTE DA AERONAUTICA";"Inexigibilidade de Licitação";"Outros";"00012/2019";"Não se aplica";"CURSO DE MBA EM RELAÇÕES INTERNACIONAIS, A SER MINISTRADO PELA FGV, PARA DOIS MILITARES.";"60.672,24"
